Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Ignore,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Video URL,Product URL
7957852, %100 İpek Çift Taraflı 6000-520 - Kırmızı," 
            <p>يمكنك شراء هذا المنتج من موقع مودانيسا فلسطين اليوم، كل ما عليك عمله هو اضافة المنتج إلى السلة واكمال عملية الشراء.</p>
            <p>في حال احتجتي معرفة قياسك، اضغطي على زر جدول المقاسات أعلاه.</p>
            <p></p>
            <p>في حال احتجتي لمساعدة في عملية الشراء، يمكنك الدردشة معنا وسيقوم فريق الدعم الخاص بنا بمساعدتك حتى اتمام عملية الشراء والتأكد من رضاكِ التام.</p>
            <p></p>
            <p><br></p>
            <p>شروط البيع:</p>
            <p></p>
            <p>- الدفع يكون عند الاستلام.</p>
            <p></p>
            <p>- السعر شامل ضريبة القيمة المضافة والجمارك وسوف تتحمل مودانيسا فلسطين أي تكاليف أخرى تطرأ على طلبك.</p>
            <p></p>
            <p>- الحد الأدنى للطلب هو ١٠٠ شيكل.</p>
            <p></p>
            <p>- التوصيل مجاني عند شرائك بمبلغ ٢٥٠ شيكل فأكثر.</p>
            <p></p>
            <p>- كافة منتجاتنا تخضع لسياسة تبديل وإرجاع مميزة وهي ١٤ يوم من تاريخ استلام المنتج.</p>
            <p></p>
            <p>- مدة التوصيل كما هي موضحة تكون في العادة ما بين ١٢-٢٠ يوم وقد يصلك طلبك قبل ذلك أو بعد ذلك مع تواصلنا معك في حال حصول تأخير.</p>
            <p></p>
        ",Silk Home,,Pure Silk Shawl,TRUE,,,,,,,7957852,0,shopify,10,deny,manual,175.92,175,244.99999999999997,TRUE,FALSE,,https://fns.modanisa.com/r/pro2/2021/04/06/z-silk-home-100-ipek-cift-tarafli-6000520-kirmizi-silk-home-7957852-1.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,70.0,active,,https://www.modanisa.com/silk-home-100-ipek-cift-tarafli-6000520--kirmizi--silk-home.html
7957852,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/04/06/z-silk-home-100-ipek-cift-tarafli-6000520-kirmizi-silk-home-7957852-2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
7957852,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/04/06/z-silk-home-100-ipek-cift-tarafli-6000520-kirmizi-silk-home-7957852-3.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
7957852,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/04/06/z-silk-home-100-ipek-cift-tarafli-6000520-kirmizi-silk-home-7957852-4.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
7949142, %100 İpek Çift Taraflı 6000-498 - Sarı," 
            <p>يمكنك شراء هذا المنتج من موقع مودانيسا فلسطين اليوم، كل ما عليك عمله هو اضافة المنتج إلى السلة واكمال عملية الشراء.</p>
            <p>في حال احتجتي معرفة قياسك، اضغطي على زر جدول المقاسات أعلاه.</p>
            <p></p>
            <p>في حال احتجتي لمساعدة في عملية الشراء، يمكنك الدردشة معنا وسيقوم فريق الدعم الخاص بنا بمساعدتك حتى اتمام عملية الشراء والتأكد من رضاكِ التام.</p>
            <p></p>
            <p><br></p>
            <p>شروط البيع:</p>
            <p></p>
            <p>- الدفع يكون عند الاستلام.</p>
            <p></p>
            <p>- السعر شامل ضريبة القيمة المضافة والجمارك وسوف تتحمل مودانيسا فلسطين أي تكاليف أخرى تطرأ على طلبك.</p>
            <p></p>
            <p>- الحد الأدنى للطلب هو ١٠٠ شيكل.</p>
            <p></p>
            <p>- التوصيل مجاني عند شرائك بمبلغ ٢٥٠ شيكل فأكثر.</p>
            <p></p>
            <p>- كافة منتجاتنا تخضع لسياسة تبديل وإرجاع مميزة وهي ١٤ يوم من تاريخ استلام المنتج.</p>
            <p></p>
            <p>- مدة التوصيل كما هي موضحة تكون في العادة ما بين ١٢-٢٠ يوم وقد يصلك طلبك قبل ذلك أو بعد ذلك مع تواصلنا معك في حال حصول تأخير.</p>
            <p></p>
        ",Silk Home,,Pure Silk Shawl,TRUE,,,,,,,7949142,0,shopify,10,deny,manual,175.92,175,244.99999999999997,TRUE,FALSE,,https://fns.modanisa.com/r/pro2/2021/04/01/z-silk-home-100-ipek-cift-tarafli-6000498-sari-silk-home-7949142-1.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,70.0,active,,https://www.modanisa.com/silk-home-100-ipek-cift-tarafli-6000498--sari--silk-home.html
7949142,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/04/01/z-silk-home-100-ipek-cift-tarafli-6000498-sari-silk-home-7949142-2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
7949142,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/04/01/z-silk-home-100-ipek-cift-tarafli-6000498-sari-silk-home-7949142-3.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
7949142,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/04/01/z-silk-home-100-ipek-cift-tarafli-6000498-sari-silk-home-7949142-4.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
7957902, %100 İpek Çift Taraflı 6000-529 - Yeşil," 
            <p>يمكنك شراء هذا المنتج من موقع مودانيسا فلسطين اليوم، كل ما عليك عمله هو اضافة المنتج إلى السلة واكمال عملية الشراء.</p>
            <p>في حال احتجتي معرفة قياسك، اضغطي على زر جدول المقاسات أعلاه.</p>
            <p></p>
            <p>في حال احتجتي لمساعدة في عملية الشراء، يمكنك الدردشة معنا وسيقوم فريق الدعم الخاص بنا بمساعدتك حتى اتمام عملية الشراء والتأكد من رضاكِ التام.</p>
            <p></p>
            <p><br></p>
            <p>شروط البيع:</p>
            <p></p>
            <p>- الدفع يكون عند الاستلام.</p>
            <p></p>
            <p>- السعر شامل ضريبة القيمة المضافة والجمارك وسوف تتحمل مودانيسا فلسطين أي تكاليف أخرى تطرأ على طلبك.</p>
            <p></p>
            <p>- الحد الأدنى للطلب هو ١٠٠ شيكل.</p>
            <p></p>
            <p>- التوصيل مجاني عند شرائك بمبلغ ٢٥٠ شيكل فأكثر.</p>
            <p></p>
            <p>- كافة منتجاتنا تخضع لسياسة تبديل وإرجاع مميزة وهي ١٤ يوم من تاريخ استلام المنتج.</p>
            <p></p>
            <p>- مدة التوصيل كما هي موضحة تكون في العادة ما بين ١٢-٢٠ يوم وقد يصلك طلبك قبل ذلك أو بعد ذلك مع تواصلنا معك في حال حصول تأخير.</p>
            <p></p>
        ",Silk Home,,Pure Silk Shawl,TRUE,,,,,,,7957902,0,shopify,10,deny,manual,175.92,175,244.99999999999997,TRUE,FALSE,,https://fns.modanisa.com/r/pro2/2021/04/06/z-silk-home-100-ipek-cift-tarafli-6000529-yesil-silk-home-7957902-1.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,70.0,active,,https://www.modanisa.com/silk-home-100-ipek-cift-tarafli-6000529--yesil--silk-home.html
7957902,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/04/06/z-silk-home-100-ipek-cift-tarafli-6000529-yesil-silk-home-7957902-2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
